"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/24/2020","AirNow","481130069","4","6","ug/m3 LC","25","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"02/27/2020","AirNow","481130069","4","8.5","ug/m3 LC","35","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/02/2020","AirNow","481130069","4","12","ug/m3 LC","50","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/03/2020","AirNow","481130069","4","16.6","ug/m3 LC","60","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/04/2020","AirNow","481130069","4","10.7","ug/m3 LC","45","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/05/2020","AirNow","481130069","4","8.3","ug/m3 LC","35","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/06/2020","AirNow","481130069","4","9.2","ug/m3 LC","38","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/07/2020","AirNow","481130069","4","12.2","ug/m3 LC","51","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/08/2020","AirNow","481130069","4","13.4","ug/m3 LC","54","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/09/2020","AirNow","481130069","4","8.8","ug/m3 LC","37","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/10/2020","AirNow","481130069","4","9.5","ug/m3 LC","40","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/11/2020","AirNow","481130069","4","14","ug/m3 LC","55","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/12/2020","AirNow","481130069","4","13.9","ug/m3 LC","55","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/13/2020","AirNow","481130069","4","10.4","ug/m3 LC","43","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/14/2020","AirNow","481130069","4","9.2","ug/m3 LC","38","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/15/2020","AirNow","481130069","4","7.7","ug/m3 LC","32","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/16/2020","AirNow","481130069","4","14.1","ug/m3 LC","55","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/17/2020","AirNow","481130069","4","21.6","ug/m3 LC","71","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"03/18/2020","AirNow","481130069","4","11.1","ug/m3 LC","46","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
