"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/20/2020","AirNow","482010058","2","3.2","ug/m3 LC","13","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/21/2020","AirNow","482010058","2","6","ug/m3 LC","25","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/22/2020","AirNow","482010058","2","7.2","ug/m3 LC","30","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/23/2020","AirNow","482010058","2","8.6","ug/m3 LC","36","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/24/2020","AirNow","482010058","2","8","ug/m3 LC","33","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/25/2020","AirNow","482010058","2","7.5","ug/m3 LC","31","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/26/2020","AirNow","482010058","2","4.7","ug/m3 LC","20","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/27/2020","AirNow","482010058","2","7.2","ug/m3 LC","30","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/02/2020","AirNow","482010058","2","11.5","ug/m3 LC","48","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/03/2020","AirNow","482010058","2","12.1","ug/m3 LC","51","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/04/2020","AirNow","482010058","2","8","ug/m3 LC","33","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/05/2020","AirNow","482010058","2","5.9","ug/m3 LC","25","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/06/2020","AirNow","482010058","2","7.6","ug/m3 LC","32","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/07/2020","AirNow","482010058","2","8.6","ug/m3 LC","36","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/08/2020","AirNow","482010058","2","6.8","ug/m3 LC","28","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/09/2020","AirNow","482010058","2","10.5","ug/m3 LC","44","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/10/2020","AirNow","482010058","2","10.5","ug/m3 LC","44","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
